time(ms)	OriginalData	FilteredData
11476.3	-6.11413	-8.52181
11477.3	-6.01094	-8.42609
11478.3	-5.90752	-8.33003
11479.3	-5.80386	-8.23364
11480.3	-5.69997	-8.13693
11481.3	-5.59586	-8.03989
11482.4	-5.49152	-7.94254
11483.3	-5.38697	-7.84487
11484.3	-5.28221	-7.74689
11485.3	-5.17723	-7.64861
11486.3	-5.07205	-7.55002
11487.4	-4.96668	-7.45114
11488.3	-4.8611	-7.35196
11489.3	-4.75533	-7.2525
11490.3	-4.64938	-7.15274
11491.3	-4.54324	-7.0527
11492.3	-4.43692	-6.95239
11493.3	-4.33043	-6.8518
11494.3	-4.22377	-6.75093
11495.3	-4.11694	-6.6498
11496.3	-4.00994	-6.54841
11497.3	-3.90279	-6.44676
11498.3	-3.79548	-6.34486
11499.3	-3.68803	-6.2427
11500.5	-3.58043	-6.1403
11501.6	-3.68616	-6.04192
11502.4	-3.47055	-5.94116
11503.4	-2.71402	-5.82718
11504.3	-3.81484	-5.73716
11505.3	-2.24351	-5.61765
11506.3	-3.1705	-5.51862
11507.3	-3.60419	-5.43022
11508.3	-3.16377	-5.33497
11509.3	-2.44828	-5.22738
11510.3	-3.11921	-5.13517
11511.3	-2.33283	-5.02921
11512.3	-2.65083	-4.9316
11513.3	-2.937	-4.84169
11514.4	-3.0321	-4.75569
11515.3	-1.88294	-4.6487
11516.3	-1.94461	-4.54495
11517.3	-1.85612	-4.44144
11518.4	-2.01653	-4.34316
11519.3	-1.29557	-4.23248
11520.3	-1.83624	-4.13465
11521.3	-2.09432	-4.04401
11522.3	-0.625603	-3.92603
11523.4	-0.259416	-3.80277
11524.3	-0.220345	-3.68079
11525.3	-0.0886426	-3.55822
11526.3	-0.188664	-3.43971
11527.4	0.13134	-3.31686
11528.3	0.427381	-3.19016
11529.3	-0.142977	-3.07695
11530.3	0.392977	-2.95509
11531.3	-0.985789	-2.86289
11532.3	0.389505	-2.74527
11533.3	0.804995	-2.62143
11534.4	-0.80216	-2.53183
11535.3	-0.647548	-2.44123
11536.3	0.174921	-2.33629
11537.3	0.0295116	-2.23637
11538.3	0.996911	-2.11921
11539.3	0.0483362	-2.02313
11540.4	0.427961	-1.92159
11541.3	0.538686	-1.81995
11542.4	0.937836	-1.71245
11543.3	0.138973	-1.62307
11544.3	1.59209	-1.50675
11545.4	1.33422	-1.39773
11546.3	2.01536	-1.27722
11547.3	1.63617	-1.16644
11548.3	1.63937	-1.05774
11549.3	1.47222	-0.954539
11550.3	1.1386	-0.860158
11551.3	2.57371	-0.73496
11552.3	1.17918	-0.641966
11553.3	1.98763	-0.547933
11554.4	1.60938	-0.439449
11555.3	2.82398	-0.338099
11556.4	2.25847	-0.22952
11557.3	2.74378	-0.10256
11558.3	2.82206	0.0171566
11559.3	2.24658	0.111054
11560.3	2.16527	0.216744
11561.3	2.27037	0.308808
11562.3	2.99933	0.421811
11563.3	3.7317	0.555185
11564.3	2.54964	0.66682
11565.3	3.65292	0.777537
11566.3	3.77567	0.891943
11567.4	4.70007	1.02307
11568.3	3.17234	1.12684
11569.3	4.53438	1.24344
11570.3	4.44053	1.36898
11571.3	3.62292	1.48332
11572.3	4.59592	1.58775
11573.3	4.2935	1.67881
11574.3	4.65456	1.77631
11575.3	5.12409	1.88056
11576.3	5.1292	1.98692
11577.3	4.461	2.07351
11578.4	5.45062	2.17398
11579.4	4.22562	2.26135
11580.4	4.33793	2.34025
11581.3	5.43646	2.4687
11582.3	5.33284	2.56756
11583.3	5.30183	2.6575
11584.4	6.43555	2.80225
11585.3	5.56875	2.92658
11586.3	5.28561	3.02879
11587.3	6.30196	3.15424
11588.4	5.86327	3.25157
11589.4	5.66232	3.36385
11590.3	5.50514	3.46539
11591.3	5.80489	3.57072
11592.3	6.37624	3.67948
11593.4	6.97127	3.81613
11594.4	5.66664	3.89762
11595.4	7.46896	4.02032
11596.5	5.94492	4.09891
11597.6	7.74463	4.22108
11598.4	7.53845	4.33906
11599.4	7.43827	4.45838
11600.4	6.78535	4.57131
11601.3	6.38479	4.64754
11602.4	7.75676	4.77909
11603.4	7.26876	4.88471
11604.4	6.83125	4.98915
11605.4	8.28211	5.09831
11606.3	7.57311	5.2046
11607.3	7.93623	5.30845
11608.3	7.95992	5.41121
11609.4	8.3865	5.53401
11610.3	7.38687	5.63844
11611.4	7.48889	5.74281
11612.3	9.28429	5.86851
11613.3	8.5818	5.96551
11614.3	8.87515	6.09202
11615.3	7.9072	6.17711
11616.3	8.82428	6.27808
11617.3	7.92163	6.34251
11618.3	8.53307	6.44972
11619.4	9.73269	6.55369
11620.4	9.86923	6.66226
11621.3	8.79211	6.76565
11622.4	9.43716	6.86247
11623.4	10.0294	6.97719
11624.3	9.34415	7.07098
11625.3	9.06209	7.14974
11626.3	9.04266	7.22801
11627.3	10.2393	7.34358
11628.3	10.4932	7.44443
11629.3	9.28511	7.54562
11630.3	9.83025	7.65546
11631.3	9.49557	7.73665
11632.4	11.1906	7.8538
11633.4	11.0137	7.96804
11634.3	10.611	8.05155
11635.3	9.95432	8.13926
11636.3	10.1945	8.23744
11637.3	11.2898	8.33719
11638.4	11.3056	8.44604
11639.4	11.7093	8.56698
11640.4	10.654	8.66996
11641.3	11.374	8.78134
11642.3	11.0078	8.87397
11643.3	11.8503	8.97155
11644.4	11.1821	9.08186
11645.3	10.7746	9.14797
11646.3	12.1458	9.27199
11647.4	11.2294	9.34169
11648.4	11.8085	9.42709
11649.4	12.6407	9.53114
11650.3	12.5541	9.64651
11651.4	11.4964	9.74874
11652.3	11.1236	9.81608
11653.4	11.5804	9.90231
11654.3	12.2668	10.011
11655.4	11.9657	10.0847
11656.4	11.9257	10.1717
11657.4	11.9685	10.2524
11658.3	12.8483	10.3502
11659.4	12.8792	10.44
11660.4	11.6854	10.526
11661.4	11.8033	10.6123
11662.3	12.0689	10.668
11663.4	12.6242	10.7488
11664.3	13.1387	10.8341
11665.4	12.1779	10.9195
11666.4	13.7433	11.0179
11667.3	13.4729	11.1289
11668.4	13.3213	11.2247
11669.4	13.4273	11.2986
11670.4	13.5391	11.372
11671.4	13.4024	11.4642
11672.3	14.3566	11.5625
11673.4	14.0126	11.6422
11674.3	14.5727	11.7468
11675.3	14.5598	11.8567
11676.4	14.3113	11.9621
11677.4	13.2074	12.0215
11678.3	13.6017	12.0836
11679.4	13.9347	12.1766
11680.3	13.4281	12.2486
11681.4	13.6468	12.3316
11682.3	13.6275	12.3804
11683.4	14.8003	12.4561
11684.3	14.0513	12.5249
11685.4	14.8021	12.6218
11686.4	13.7208	12.6924
11687.4	14.4877	12.7563
11688.4	13.5556	12.8013
11689.4	15.444	12.876
11690.4	13.8824	12.9406
11691.3	15.0534	13.0142
11692.4	14.5916	13.0859
11693.4	14.1564	13.132
11694.4	15.7513	13.2234
11695.4	14.4054	13.296
11696.4	15.9598	13.3723
11697.4	15.9641	13.467
11698.4	14.973	13.5302
11699.4	14.447	13.5664
11700.4	14.4264	13.6038
11701.4	16.1348	13.6966
11702.4	16.0407	13.7949
11703.4	15.8046	13.8794
11704.4	14.7931	13.9299
11705.4	15.2215	13.9951
11706.4	15.4215	14.065
11707.4	15.6983	14.1396
11708.4	16.5326	14.2133
11709.4	16.4036	14.2837
11710.4	15.7804	14.3656
11711.4	16.5204	14.46
11712.4	16.3039	14.5447
11713.4	15.1927	14.5961
11714.4	15.1141	14.6356
11715.4	15.6837	14.7057
11716.4	16.6587	14.764
11717.4	16.564	14.8258
11718.4	15.6077	14.8715
11719.4	16.301	14.929
11720.4	16.251	14.9832
11721.4	15.5747	15.0267
11722.4	16.0269	15.0601
11723.4	17.2599	15.125
11724.4	15.8644	15.1509
11725.4	16.5352	15.1904
11726.4	16.4571	15.2333
11727.4	16.2537	15.2942
11728.4	15.567	15.3335
11729.4	16.7919	15.3907
11730.4	17.2031	15.4662
11731.4	16.3333	15.5199
11732.4	17.3091	15.5935
11733.4	16.1867	15.6213
11734.4	16.6616	15.6735
11735.4	17.5396	15.7282
11736.4	16.2731	15.7793
11737.4	16.2545	15.8146
11738.4	15.9787	15.8631
11739.4	16.1811	15.8778
11740.4	17.2915	15.946
11741.4	16.2215	15.9694
11742.4	17.3049	16.0236
11743.4	17.3191	16.0869
11744.4	17.6425	16.1247
11745.4	17.8666	16.1939
11746.4	17.4601	16.2239
11747.4	17.0212	16.2451
11748.4	16.5381	16.2764
11749.4	16.3087	16.3136
11750.4	17.8223	16.3815
11751.4	17.9477	16.4178
11752.4	16.6149	16.4293
11753.4	16.783	16.4488
11754.4	16.2499	16.478
11755.4	16.8324	16.5102
11756.4	17.7428	16.5566
11757.4	16.4664	16.572
11758.4	17.8529	16.5984
11759.4	17.4204	16.6187
11760.4	16.4606	16.6323
11761.4	17.4182	16.6503
11762.4	16.4236	16.6527
11763.4	17.4252	16.6973
11764.4	17.3554	16.7421
11765.4	17.6946	16.7824
11766.4	17.3405	16.796
11767.4	17.068	16.8061
11768.4	17.694	16.8478
11769.4	16.7032	16.8559
11770.4	17.7566	16.886
11771.4	17.7616	16.9297
11772.4	17.6214	16.9616
11773.4	17.8576	16.9735
11774.4	16.8858	16.994
11775.4	16.5015	16.9933
11776.4	17.2384	17.0089
11777.4	16.5943	17.0157
11778.4	18.2001	17.0684
11779.4	16.5258	17.0631
11780.4	16.8703	17.0564
11781.4	16.8175	17.0661
11782.4	18.3476	17.0869
11783.4	17.808	17.1193
11784.4	17.8395	17.1429
11785.5	17.83	17.1487
11786.6	15.72	17.1376
11787.4	18.3948	17.1804
11788.4	18.6198	17.2332
11789.4	16.1466	17.2325
11790.4	17.907	17.2449
11791.4	16.5161	17.2507
11792.4	17.9898	17.2644
11793.4	16.415	17.2464
11794.4	17.9724	17.253
11795.4	16.2641	17.2209
11796.4	17.6436	17.2246
11797.4	18.7901	17.26
11798.4	18.7922	17.305
11799.4	15.9731	17.2983
11800.4	15.6891	17.2557
11801.4	15.6136	17.209
11802.4	17.3429	17.2235
11803.4	16.7084	17.2221
11804.4	18.9483	17.276
11805.4	18.3682	17.3067
11806.4	17.3361	17.2986
11807.4	18.8606	17.3465
11808.4	17.6735	17.3429
11809.4	16.0241	17.315
11810.4	18.6745	17.3592
11811.4	16.2783	17.3365
11812.4	15.6486	17.321
11813.4	15.2404	17.2773
11814.4	17.3523	17.2772
11815.4	19.0662	17.3046
11816.4	18.2964	17.3237
11817.4	18.5401	17.3532
11818.4	15.4274	17.3079
11819.4	18.1713	17.3372
11820.4	15.4189	17.2905
11821.4	18.5889	17.307
11822.4	18.6868	17.3283
11823.4	18.8829	17.3488
11824.4	17.1971	17.355
11825.4	16.6985	17.359
11826.4	17.6337	17.3669
11827.4	16.3726	17.3625
11828.4	16.0706	17.3199
11829.4	15.684	17.303
11830.4	17.4201	17.314
11831.4	16.3983	17.3056
11832.4	17.1287	17.2813
11833.4	15.195	17.229
11834.4	16.3486	17.1992
11835.4	18.2961	17.2085
11836.4	17.6306	17.2467
11837.4	15.6508	17.1918
11838.4	14.5708	17.1109
11839.4	15.3872	17.0957
11840.4	18.2865	17.1033
11841.4	14.8999	17.0709
11842.4	16.6048	17.0432
11843.4	17.9243	17.0734
11844.4	14.9192	17.0124
11845.4	15.7336	17.0018
11846.4	17.299	16.9949
11847.4	17.7006	16.9731
11848.4	17.1357	16.9399
11849.4	16.3734	16.948
11850.4	14.8654	16.9315
11851.4	15.4493	16.9282
11852.4	14.6288	16.8739
11853.4	14.0623	16.821
11854.4	16.6091	16.7742
11855.4	14.1567	16.69
11856.4	13.7398	16.6181
11857.4	13.8813	16.5185
11858.4	16.9769	16.5045
11859.4	15.4137	16.4923
11860.4	16.9012	16.4569
11861.4	16.9178	16.4696
11862.4	13.5527	16.4277
11863.4	13.9323	16.4016
11864.4	15.5889	16.3663
11865.5	15.9108	16.3032
11866.6	16.6219	16.2697
11867.4	15.3507	16.2059
11868.4	13.4063	16.1655
11869.4	16.4974	16.132
11870.4	13.9321	16.1023
11871.4	16.4525	16.0595
11872.4	13.9271	15.9644
11873.4	16.1859	15.9104
11874.4	14.2733	15.8519
11875.4	12.9248	15.7765
11876.4	13.92	15.7022
11877.4	15.1808	15.6784
11878.4	15.5037	15.667
11879.4	13.7813	15.629
11880.4	12.5816	15.5322
11881.4	15.1834	15.5079
11882.4	12.6462	15.4182
11883.4	15.5729	15.4258
11884.4	13.4025	15.3669
11885.4	12.2954	15.2469
11886.4	15.68	15.2078
11887.4	15.5134	15.2051
11888.4	13.2902	15.1795
11889.4	12.1478	15.1147
11890.4	12.652	15.002
11891.4	12.6441	14.9569
11892.4	11.5761	14.8563
11893.4	13.3823	14.7655
11894.4	11.7341	14.7018
11895.4	12.163	14.6304
11896.4	13.5296	14.555
11897.4	11.6081	14.4331
11898.4	13.8509	14.3674
11899.4	14.0417	14.3208
11900.4	13.0039	14.2836
11901.4	13.9616	14.2538
11902.4	13.502	14.2313
11903.4	13.0567	14.2112
11904.4	12.8431	14.1358
11905.4	12.3919	14.1005
11906.4	11.4054	14.0539
11907.4	11.3618	14.0035
11908.4	11.6672	13.8973
11909.4	13.798	13.865
11910.4	12.5856	13.7786
11911.4	10.7216	13.6547
11912.4	11.6695	13.6171
11913.4	11.1424	13.5613
11914.4	13.533	13.5201
11915.4	13.536	13.4727
11916.4	12.0438	13.3811
11917.4	9.66669	13.2674
11918.4	12.0566	13.2404
11919.4	11.7779	13.146
11920.4	10.6708	13.0808
11921.4	12.3333	12.9984
11922.4	11.4598	12.9491
11923.4	12.9706	12.8848
11924.4	10.6868	12.813
11925.4	10.6188	12.7669
11926.4	12.6588	12.7417
11927.4	10.3285	12.6446
11928.4	10.5604	12.5458
11929.4	8.78421	12.4458
11930.4	9.8733	12.3917
11931.4	10.1878	12.2918
11932.4	10.3019	12.2449
11933.4	11.7468	12.1684
11934.4	11.5116	12.1305
11935.4	11.8501	12.1216
11936.4	8.43071	11.9766
11937.4	8.67721	11.8399
11938.4	9.87575	11.7716
11939.4	8.96617	11.708
11940.4	10.3258	11.6615
11941.4	10.4506	11.6176
11942.4	9.31311	11.5723
11943.4	7.58326	11.4564
11944.4	10.5826	11.4333
11945.4	9.07159	11.3715
11946.4	8.43699	11.2697
11947.4	9.98143	11.2371
11948.4	10.0045	11.1602
11949.4	9.20303	11.0634
11950.4	10.0435	11.0042
11951.4	7.42395	10.8735
11952.4	9.85156	10.8004
11953.4	7.9197	10.6977
11954.4	6.34775	10.5678
11955.4	6.94692	10.4589
11956.4	7.97107	10.3902
11957.4	8.81509	10.3393
11958.4	9.16745	10.2893
11959.4	7.31312	10.1596
11960.4	7.43768	10.0566
11961.4	6.58277	9.97385
11962.4	8.67309	9.91392
11963.4	9.25427	9.87616
11964.4	6.32432	9.73199
11965.4	8.20183	9.6253
11966.4	6.33774	9.51118
11967.4	7.12799	9.46041
11968.4	7.23276	9.36393
11969.4	6.8464	9.2653
11970.4	5.70438	9.16597
11971.4	7.1138	9.06158
11972.4	7.20615	8.97651
11973.4	6.64832	8.85007
11974.4	6.5988	8.76831
11975.4	7.0726	8.69738
11976.4	6.64879	8.57718
11977.4	6.43606	8.49933
11978.4	6.41401	8.4164
11979.4	7.19583	8.38464
11980.4	5.88031	8.30478
11981.4	4.5747	8.19252
11982.4	6.0889	8.10826
11983.4	6.56818	8.00468
11984.4	3.94572	7.85337
11985.4	5.033	7.71702
11986.4	4.40738	7.63656
11987.4	6.7703	7.59842
11988.4	4.31025	7.48711
11989.4	2.80181	7.36382
11990.4	6.24366	7.28218
11991.4	5.64394	7.18604
11992.4	6.06006	7.12098
11993.4	4.78956	7.06511
11994.4	4.37633	6.94098
11995.4	2.34802	6.80651
11996.4	5.2373	6.74252
11997.4	4.31771	6.62924
11998.4	4.49933	6.51914
11999.4	4.82752	6.43163
12000.4	4.93242	6.32941
12001.4	5.34505	6.28783
12002.4	5.05233	6.19185
12003.4	4.8216	6.12989
12004.4	2.75891	6.05811
12005.4	2.54173	5.97001
12006.4	1.49591	5.8405
12007.4	3.53613	5.73492
12008.4	2.33627	5.5983
12009.4	1.34091	5.47886
12010.4	2.65935	5.38329
12011.4	1.10518	5.27374
12012.4	1.40631	5.1284
12013.4	4.09158	5.02515
12014.4	0.780247	4.91427
12015.4	0.966375	4.76956
12016.4	3.20583	4.70692
12017.4	2.43732	4.61311
12018.4	2.86775	4.52581
12019.4	2.27574	4.43439
12020.4	-0.276713	4.31477
12021.4	2.04825	4.21346
12022.4	1.0088	4.08951
12023.4	-0.514475	3.94626
12024.4	1.46354	3.84355
12025.4	-0.17237	3.69865
12026.4	1.24635	3.5906
12027.4	2.21337	3.50615
12028.4	2.34391	3.42475
12029.4	-0.278338	3.27526
12030.4	0.651143	3.17068
12031.4	-1.47807	3.04963
12032.4	-1.6507	2.89483
12033.4	-0.745406	2.74856
12034.4	0.21604	2.67397
12035.4	-1.25801	2.54815
12036.4	0.570425	2.47141
12037.4	0.916527	2.35433
12038.4	-0.806995	2.25199
12039.4	-1.04461	2.17506
12040.4	-2.75197	1.99515
12041.4	0.526214	1.89279
12042.4	-1.497	1.74165
12043.4	-2.72975	1.59127
12044.4	-2.54798	1.45278
12045.4	-1.30252	1.37977
12046.4	-1.16081	1.25181
12047.4	-1.99185	1.12562
12048.4	-0.982554	1.01598
12049.4	-0.469426	0.910039
12050.4	-2.90822	0.753226
12051.4	-3.06831	0.584959
12052.4	-2.63747	0.431163
12053.4	-1.34459	0.307839
12054.4	-1.28274	0.227006
12055.4	-1.3646	0.14888
12056.4	-2.18332	0.0752953
12057.4	-3.24779	-0.060383
12058.4	-2.32175	-0.153543
12059.4	-4.77436	-0.275849
12060.4	-3.92157	-0.407467
12061.4	-3.32735	-0.496118
12062.4	-2.42037	-0.572651
12063.4	-2.58434	-0.70617
12064.4	-2.5658	-0.773091
12065.4	-3.71232	-0.866665
12066.4	-2.37706	-0.978322
12067.4	-4.8423	-1.12391
12068.4	-4.64277	-1.27413
12069.4	-4.81175	-1.41587
12070.4	-2.99198	-1.47018
12071.4	-5.05828	-1.61231
12072.4	-3.88372	-1.71016
12073.4	-4.63934	-1.79266
12074.4	-2.59612	-1.87385
12075.4	-5.11951	-1.97279
12076.4	-5.98434	-2.11741
12077.4	-6.03537	-2.28238
12078.4	-6.88481	-2.46696
12079.4	-3.28873	-2.52717
12080.4	-4.10555	-2.6223
12081.4	-3.662	-2.66598
12082.4	-3.43016	-2.70157
12083.4	-4.16578	-2.76997
12084.4	-4.49262	-2.86415
12085.4	-4.64784	-2.93194
12086.4	-7.25066	-3.08837
12087.4	-7.48307	-3.25636
12088.4	-7.58597	-3.39194
12089.4	-6.75501	-3.50615
12090.4	-5.80638	-3.56723
12091.4	-6.61305	-3.71002
12092.4	-7.99871	-3.84005
12093.4	-7.94511	-3.94436
12094.4	-5.80354	-4.00947
12095.4	-5.6619	-4.09666
12096.4	-6.73744	-4.20819
12097.4	-7.21857	-4.31273
12098.4	-6.17497	-4.41657
12099.4	-6.0237	-4.52766
12100.4	-7.03979	-4.61029
12101.4	-6.60267	-4.68098
12102.4	-7.61696	-4.78057
12103.4	-7.27009	-4.89908
12104.4	-7.20307	-5.01749
12105.4	-6.1627	-5.11345
12106.4	-7.05593	-5.2109
12107.4	-9.2515	-5.33097
12108.4	-9.78203	-5.48018
12109.4	-9.91173	-5.58293
12110.4	-7.41932	-5.65288
12111.4	-8.2846	-5.75203
12112.4	-8.52721	-5.87416
12113.4	-6.4927	-5.95233
12114.4	-7.0861	-6.04274
12115.4	-10.2996	-6.17448
12116.4	-8.44157	-6.29577
12117.4	-10.5119	-6.40916
12118.4	-7.39227	-6.46416
12119.4	-9.82482	-6.56442
12120.4	-8.32842	-6.67114
12121.4	-8.39202	-6.73782
12122.4	-10.566	-6.87147
12123.4	-9.68074	-6.97229
12124.4	-9.20708	-7.10451
12125.4	-10.6269	-7.21466
12126.4	-10.4671	-7.30432
12127.4	-10.2616	-7.38884
12128.4	-9.97072	-7.45056
12129.4	-10.3077	-7.59094
12130.4	-8.50658	-7.67896
12131.4	-11.2763	-7.83124
12132.4	-9.66118	-7.95586
12133.4	-9.79816	-8.06851
12134.4	-9.12099	-8.16108
12135.4	-10.8267	-8.28466
12136.4	-9.73581	-8.33436
12137.4	-11.4339	-8.41338
12138.4	-11.1761	-8.48518
12139.4	-12.6957	-8.60399
12140.4	-11.7024	-8.72191
12141.4	-10.1193	-8.79204
12142.4	-9.67515	-8.82556
12143.4	-10.7221	-8.8811
12144.4	-11.4948	-8.99493
12145.4	-11.6976	-9.11564
12146.4	-12.1474	-9.22384
12147.4	-13.1359	-9.34219
12148.4	-9.96711	-9.41803
12149.4	-10.9708	-9.51697
12150.4	-12.0904	-9.61799
12151.4	-11.7296	-9.72052
12152.4	-12.8798	-9.82578
12153.4	-13.2415	-9.94521
12154.4	-11.8438	-10.038
12155.4	-10.7406	-10.1296
12156.4	-11.7518	-10.2235
12157.4	-13.2542	-10.3036
12158.4	-13.2651	-10.3732
12159.4	-12.3198	-10.4214
12160.4	-10.9565	-10.4921
12161.4	-11.4093	-10.5546
12162.4	-12.5873	-10.6358
12163.4	-13.46	-10.7752
12164.4	-12.4341	-10.8821
12165.4	-13.1263	-10.9387
12166.4	-13.8311	-11.0464
12167.4	-11.2618	-11.0614
12168.4	-11.3955	-11.1415
12169.4	-15.2298	-11.2496
12170.4	-13.1447	-11.3459
12171.4	-11.4096	-11.4063
12172.4	-14.3953	-11.4829
12173.4	-13.234	-11.5539
12174.4	-12.4514	-11.6188
12175.4	-12.7329	-11.6609
12176.4	-13.1442	-11.7145
12177.4	-13.4014	-11.7773
12178.4	-14.7743	-11.8734
12179.4	-14.7301	-11.9618
12180.4	-13.442	-12.0605
12181.4	-15.4484	-12.144
12182.4	-15.6169	-12.2631
12183.4	-12.9268	-12.3256
12184.4	-12.5991	-12.3952
12185.4	-13.7761	-12.4542
12186.4	-14.7731	-12.5549
12187.4	-12.9462	-12.5852
12188.4	-12.7283	-12.6162
12189.4	-15.0987	-12.6643
12190.4	-14.9426	-12.7291
12191.4	-16.1645	-12.85
12192.4	-15.2771	-12.962
12193.4	-16.3446	-13.0745
12194.4	-15.5239	-13.1551
12195.4	-15.827	-13.2377
12196.4	-16.1772	-13.3183
12197.4	-16.7076	-13.3897
12198.5	-15.9652	-13.5096
12199.4	-16.5022	-13.6203
12200.4	-14.9876	-13.6782
12201.4	-15.7199	-13.758
12202.4	-17.0418	-13.8413
12203.4	-15.7439	-13.8913
12204.4	-17.4029	-14.0025
12205.4	-15.2249	-14.0922
12206.4	-14.4401	-14.1459
12207.4	-16.8419	-14.2177
12208.4	-16.505	-14.2825
12209.4	-17.1222	-14.3785
12210.4	-17.021	-14.4998
12211.4	-15.5315	-14.5823
12212.4	-16.1322	-14.6532
12213.4	-14.7621	-14.6792
12214.4	-16.1375	-14.7533
12215.4	-17.5405	-14.8416
12216.4	-17.7395	-14.9197
12217.4	-17.8632	-15.0518
12218.4	-14.382	-15.1115
12219.4	-17.8459	-15.1638
12220.4	-18.127	-15.2635
12221.4	-16.8272	-15.3718
12222.4	-16.1397	-15.4067
12223.4	-14.5182	-15.4324
12224.4	-15.4096	-15.4916
12225.4	-18.33	-15.6035
12226.4	-16.3186	-15.667
12227.4	-16.0246	-15.7194
12228.4	-14.6053	-15.7161
12229.4	-18.0579	-15.7826
12230.4	-17.6382	-15.8665
12231.4	-14.8694	-15.855
12232.4	-18.2141	-15.9069
12233.4	-18.4702	-16.0178
12234.5	-16.8443	-16.1027
12235.4	-18.4456	-16.1961
12236.4	-17.1646	-16.2439
12237.4	-17.4574	-16.3341
12238.4	-18.2304	-16.4442
12239.4	-17.971	-16.5016
12240.4	-15.5036	-16.5128
12241.4	-15.7758	-16.5051
12242.4	-18.8391	-16.5763
12243.4	-18.387	-16.6171
12244.4	-16.2017	-16.6307
12245.4	-17.1279	-16.6567
12246.4	-15.7162	-16.6475
12247.5	-18.092	-16.6752
12248.4	-17.4524	-16.7049
12249.4	-16.7679	-16.7103
12250.4	-15.5971	-16.7224
12251.4	-17.3863	-16.7558
12252.4	-18.8366	-16.7917
12253.4	-16.5052	-16.8069
12254.4	-17.3955	-16.8067
12255.4	-16.5031	-16.8323
12256.4	-18.731	-16.9181
12257.4	-17.9809	-16.9409
12258.4	-15.873	-16.9283
12259.4	-18.0998	-16.9478
12260.4	-18.3327	-16.974
12261.4	-16.0931	-16.9853
12262.4	-16.8641	-16.9999
12263.4	-19.086	-17.0864
12264.4	-17.6767	-17.1172
12265.4	-16.4463	-17.0953
12266.5	-16.4287	-17.0691
12267.4	-18.6617	-17.0851
12268.4	-19.0199	-17.1778
12269.4	-18.6977	-17.1948
12270.4	-18.3118	-17.1985
12271.4	-19.4425	-17.2508
12272.4	-18.9671	-17.3074
12273.4	-17.6784	-17.3706
12274.5	-18.0806	-17.424
12275.4	-16.5441	-17.3883
12276.4	-16.7155	-17.3962
12277.4	-16.1619	-17.399
12278.4	-16.3182	-17.4332
12279.4	-15.5042	-17.3822
12280.4	-15.7905	-17.3452
12281.4	-17.1574	-17.391
12282.4	-17.2458	-17.3716
12283.4	-17.9155	-17.3605
12284.4	-18.6476	-17.3966
12285.4	-17.5998	-17.3797
12286.4	-19.1504	-17.4194
12287.5	-15.6422	-17.3831
12288.4	-15.5188	-17.3288
12289.4	-19.3146	-17.3557
12290.4	-16.9903	-17.3854
12291.4	-16.5011	-17.4
12292.4	-18.8749	-17.4007
12293.4	-19.1307	-17.4155
12294.4	-15.5589	-17.4027
12295.4	-18.2755	-17.4256
12296.4	-16.879	-17.4489
12297.4	-18.0163	-17.4474
12298.4	-17.5743	-17.4498
12299.4	-17.9417	-17.4733
12300.5	-17.2099	-17.5055
12301.5	-19.1139	-17.5401
12302.4	-17.0759	-17.5049
12303.4	-16.9809	-17.5144
12304.4	-18.6249	-17.539
12305.4	-18.5484	-17.5799
12306.4	-18.5002	-17.5753
12307.4	-17.6527	-17.5687
12308.4	-17.641	-17.6041
12309.4	-18.8832	-17.6197
12310.4	-15.8107	-17.5693
12311.4	-19.1029	-17.6295
12312.4	-15.7088	-17.6064
12313.4	-17.1007	-17.5667
12314.5	-16.0587	-17.5343
12315.4	-16.1842	-17.5291
12316.4	-18.2532	-17.5656
12317.4	-16.9805	-17.532
12318.4	-17.7475	-17.5065
12319.4	-17.8621	-17.4898
12320.4	-18.9547	-17.5027
12321.4	-17.7514	-17.4688
12322.4	-16.3767	-17.417
12323.4	-16.0803	-17.3851
12324.4	-16.6509	-17.3565
12325.4	-16.8912	-17.3634
12326.4	-15.542	-17.3399
12327.5	-17.9653	-17.376
12328.4	-18.2281	-17.4142
12329.4	-14.9512	-17.4031
12330.4	-15.9631	-17.4066
12331.4	-16.2379	-17.3882
12332.4	-14.8799	-17.3409
12333.4	-16.2777	-17.3081
12334.5	-16.818	-17.2715
12335.4	-14.7144	-17.2138
12336.4	-17.1097	-17.173
12337.4	-17.5079	-17.2103
12338.4	-17.7559	-17.2551
12339.4	-15.7663	-17.1841
12340.5	-15.8485	-17.1613
12341.4	-17.7141	-17.1855
12342.4	-15.965	-17.1273
12343.4	-14.6164	-17.0371
12344.4	-15.0662	-17.0272
12345.4	-18.0709	-17.0231
12346.4	-14.6697	-16.9789
12347.4	-15.347	-16.9255
12348.4	-15.2497	-16.879
12349.4	-16.921	-16.8586
12350.4	-17.4341	-16.8631
12351.4	-17.4923	-16.8307
12352.4	-17.1228	-16.8316
12353.4	-16.1151	-16.8143
12354.5	-16.6423	-16.7747
12355.4	-16.0927	-16.7255
12356.4	-16.9836	-16.6952
12357.4	-16.499	-16.6721
12358.4	-14.5358	-16.61
12359.4	-16.0858	-16.5541
12360.4	-15.0342	-16.5386
12361.4	-14.4255	-16.445
12362.4	-17.1806	-16.4744
12363.4	-15.9065	-16.4506
